"ADM0_CODE","Animal_short","mmspasture","mmsdaily","mmssolid","mmssolidcov","mmssolidbulk","mmssolidadd","mmsdrylot","mmspit1","mmspit3","mmspit4","mmspit6","mmspit12","mmsliquid1","mmsliquid3","mmsliquid4","mmsliquid6","mmsliquid12","mmsliquidnatcov1","mmsliquidnatcov3","mmsliquidnatcov4","mmsliquidnatcov6","mmsliquidnatcov12","mmsliquidsolcov1","mmsliquidsolcov3","mmsliquidsolcov4","mmsliquidsolcov6","mmsliquidsolcov12","mmslagoon","mmsbiogaslowleak1","mmsbiogaslowleak2","mmsbiogaslowleak3","mmsbiogashighleak1","mmsbiogashighleak2","mmsbiogashighleak3","mmsburned","mmsdeepnomix2","mmsdeepnomix1","mmsdeepmix2","mmsdeepmix1","mmscompostves","mmscompoststat","mmscompostint","mmscompostpass","mmslitter","mmsnolitter","mmsareobic","mmsaerproc","ipcc_method"
41,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
42,"BFL",0.00252920553702368,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
43,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
44,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
45,"BFL",0.00557130883386716,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
46,"BFL",0.00410658486139644,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
47,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
48,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
49,"BFL",0.00568038393460072,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
50,"BFL",0.00218925949345385,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
51,"BFL",0.00310430507916563,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
52,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
54,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
56,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
57,"BFL",0.0059350524795503,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
58,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
59,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
60,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
61,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
62,"BFL",0.00504918825399419,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
63,"BFL",0.00592300568159246,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
64,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
65,"BFL",0.00323167203151443,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
66,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
67,"BFL",0.00577019035217087,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
68,"BFL",0.00594489542277239,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
69,"BFL",0.00542248384936864,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
70,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
71,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
72,"BFL",0.0059139208961512,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
73,"BFL",0.00536299308293237,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
74,"BFL",0.00354507704667031,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
75,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
76,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
77,"BFL",0.00313533252074058,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
78,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
79,"BFL",0.00426761940445835,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
80,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
81,"BFL",0.00491520510143767,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
82,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
83,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
84,"BFL",0.00597201008087086,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
85,"BFL",0.00393264218750048,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
86,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
87,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
88,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
89,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
90,"BFL",0.00344176996441985,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
92,"BFL",0.00461231464259737,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
93,"BFL",0.00438069567698719,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
94,"BFL",0.005593903270707,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
95,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
96,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
97,"BFL",0.0021055687031678,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
98,"BFL",0.00552733754846422,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
99,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
100,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
101,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
102,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
103,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
104,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
105,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
106,"BFL",0.00599999539594969,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
107,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
108,"BFL",0.00549142738208029,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
109,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
110,"BFL",0.002,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
111,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
113,"BFL",0.00204760311634807,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
114,"BFL",0.006,0,0.01,0.01,0.005,0.005,0.02,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0,6e-04,6e-04,6e-04,6e-04,6e-04,6e-04,0,0.01,0.01,0.07,0.07,0.006,0.01,0.005,0.005,0.001,0.001,0.01,0.005,"2019"
