"ADM0_CODE","mmspasture","mmsdaily","mmssolid","mmssolidcov","mmssolidbulk","mmssolidadd","mmsdrylot","mmspit1","mmspit3","mmspit4","mmspit6","mmspit12","mmsliquid1","mmsliquid3","mmsliquid4","mmsliquid6","mmsliquid12","mmsliquidnatcov1","mmsliquidnatcov3","mmsliquidnatcov4","mmsliquidnatcov6","mmsliquidnatcov12","mmsliquidsolcov1","mmsliquidsolcov3","mmsliquidsolcov4","mmsliquidsolcov6","mmsliquidsolcov12","mmslagoon","mmsbiogaslowleak1","mmsbiogaslowleak2","mmsbiogaslowleak3","mmsbiogashighleak1","mmsbiogashighleak2","mmsbiogashighleak3","mmsburned","mmsdeepnomix2","mmsdeepnomix1","mmsdeepmix2","mmsdeepmix1","mmscompostves","mmscompoststat","mmscompostint","mmscompostpass","mmslitter","mmsnolitter","mmsareobic","mmsaerproc","ipcc_method"
6,2,1,5,5,5,5,2,30,78,78,78,78,78,78,78,78,78,48,48,48,48,48,48,48,48,48,48,80,10,10,10,10,10,10,10,78,30,78,30,0.5,0.5,1.5,1.5,1.5,1.5,0,0,"2006"
74,2,1,5,5,5,5,2,30,78,78,78,78,78,78,78,78,78,48,48,48,48,48,48,48,48,48,48,80,10,10,10,10,10,10,10,78,30,78,30,0.5,0.5,1.5,1.5,1.5,1.5,0,0,"2006"
102,2,1,5,5,5,5,2,30,78,78,78,78,78,78,78,78,78,48,48,48,48,48,48,48,48,48,48,80,10,10,10,10,10,10,10,78,30,78,30,0.5,0.5,1.5,1.5,1.5,1.5,0,0,"2006"
NA,2,1,5,5,5,5,2,30,80,80,80,80,80,80,80,80,80,50,50,50,50,50,50,50,50,50,50,80,10,10,10,10,10,10,10,80,30,80,30,0.5,0.5,1.5,1.5,1.5,1.5,0,0,"2006"
1,0.47,0.375238321725764,3.37619160862882,3.37619160862882,0.844047902157205,1.68809580431441,1.34404790215721,12.7100290802821,24.0438665519353,27.6786415812903,36.0015124149598,56.5515791703637,12.7100290802821,24.0438665519353,27.6786415812903,36.0015124149598,56.5515791703637,7.62601744816925,14.4263199311612,16.6071849487742,21.6009074489759,33.9309475022182,7.62601744816925,14.4263199311612,16.6071849487742,21.6009074489759,33.9309475022182,72.7129752641951,1,1.41,4.12111951758096,9.59,10.85,12.711119517581,10,36.0015124149598,5.33035926617904,36.0015124149598,5.33035926617904,0.5,1.68809580431441,0.844047902157205,1.68809580431441,1.5,1.5,0,0,"2019"
2,0.47,0.1,2,2,0.5,1,1,4,8,9,14,20,4,8,9,14,20,2.4,4.8,5.4,8.4,12,2.4,4.8,5.4,8.4,12,49,1,1.41,3.55,9.59,10.85,12.14,10,14,2.75,14,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
3,0.47,0.387464488359574,3.43732244179787,3.43732244179787,0.859330610449468,1.71866122089894,1.35933061044947,11.7000131204758,21.9627037991537,26.197991319843,33.9700060487325,51.525414617365,11.7000131204758,21.9627037991537,26.197991319843,33.9700060487325,51.525414617365,7.02000787228547,13.1776222794922,15.7187947919058,20.3820036292395,30.915248770419,7.02000787228547,13.1776222794922,15.7187947919058,20.3820036292395,30.915248770419,70.8773021968931,1,1.41,4.14648881334612,9.59,10.85,12.7364888133461,10,33.9700060487325,5.44497957837101,33.9700060487325,5.44497957837101,0.5,1.71866122089894,0.859330610449468,1.71866122089894,1.5,1.5,0,0,"2019"
4,0.47,0.68655384374407,4.37310768748814,4.37310768748814,1.18655384374407,2.18655384374407,1.68655384374407,24.9900762725249,40.5919675802766,45.3431142075855,53.238584902119,69.9352042334817,24.9900762725249,40.5919675802766,45.3431142075855,53.238584902119,69.9352042334817,14.9940457635149,24.3551805481659,27.2058685245513,31.9431509412714,41.9611225400891,14.9940457635149,24.3551805481659,27.2058685245513,31.9431509412714,41.9611225400891,77.472705740622,1,1.41,4.45835261437251,9.59,10.85,12.97,10,53.238584902119,10.7907384061136,53.238584902119,10.7907384061136,0.5,2.18655384374407,1.18655384374407,2.18655384374407,1.5,1.5,0,0,"2019"
5,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
6,0.47,0.996112293893322,4.99222458778664,4.99222458778664,1.49611229389332,2.49611229389332,1.99611229389332,41.3201524362041,61.2178700732602,67.2327790781491,73.3474848027359,79.6928600221325,41.3201524362041,61.2178700732602,67.2327790781491,73.3474848027359,79.6928600221325,24.7920914617225,36.7307220439561,40.3396674468895,44.0084908816416,47.8157160132795,24.7920914617225,36.7307220439561,40.3396674468895,44.0084908816416,47.8157160132795,79.8644792754587,1,1.41,4.5883671634352,9.59,10.85,12.97,10,73.3474848027359,17.9105827595464,73.3474848027359,17.9105827595464,0.5,2.49611229389332,1.49611229389332,2.49611229389332,1.5,1.5,0,0,"2019"
7,0.47,0.125999173434485,2.12999586717243,2.12999586717243,0.532498966793107,1.06499793358621,1.03249896679311,7.18784487341824,14.2456938796641,17.3106918132503,23.8071173495801,36.4606808996278,7.18784487341824,14.2456938796641,17.3106918132503,23.8071173495801,36.4606808996278,4.31270692405095,8.54741632779844,10.3864150879502,14.284270409748,21.8764085397767,4.31270692405095,8.54741632779844,10.3864150879502,14.284270409748,21.8764085397767,63.1499890863775,1,1.41,3.60394828487656,9.59,10.85,12.1939482848766,10,23.8071173495801,2.9937422509483,23.8071173495801,2.9937422509483,0.5,1.06499793358621,0.532498966793107,1.06499793358621,1.5,1.5,0,0,"2019"
8,0.47,0.998473216136788,4.99694643227358,4.99694643227358,1.49847321613679,2.49847321613679,1.99847321613679,28.9583092509415,47.7054584777156,54.576596667484,63.2078386831598,75.0259662946154,28.9583092509415,47.7054584777156,54.576596667484,63.2078386831598,75.0259662946154,17.3749855505649,28.6232750866294,32.7459580004904,37.9247032098959,45.0155797767692,17.3749855505649,28.6232750866294,32.7459580004904,37.9247032098959,45.0155797767692,77.1785712290699,1,1.41,4.58935875077745,9.59,10.85,12.97,10,63.2078386831598,17.9648839711461,63.2078386831598,17.9648839711461,0.5,2.49847321613679,1.49847321613679,2.49847321613679,1.5,1.5,0,0,"2019"
9,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
11,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
12,0.47,0.506533996751092,3.73703671112104,3.73703671112104,0.983531389885996,1.86851835556052,1.483531389886,18.0482514816063,31.3665124526948,35.633118955351,43.893677093431,61.9807314902826,18.0482514816063,31.3665124526948,35.633118955351,43.893677093431,61.9807314902826,10.8289508889638,18.8199074716169,21.3798713732106,26.3362062560586,37.1884388941696,10.8289508889638,18.8199074716169,21.3798713732106,26.3362062560586,37.1884388941696,74.6392816605827,1,1.41,4.23046702118853,9.59,10.85,12.7790783630197,10,43.893677093431,7.90392399942283,43.893677093431,7.90392399942283,0.5,1.86851835556052,0.983531389885996,1.86851835556052,1.5,1.5,0,0,"2019"
13,0.47,0.141414259201358,2.20707129600679,2.20707129600679,0.551767824001697,1.10353564800339,1.0517678240017,8.72474953602376,17.2424277760407,20.3459634240441,27.5530347200509,44.2777842560747,8.72474953602376,17.2424277760407,20.3459634240441,27.5530347200509,44.2777842560747,5.23484972161426,10.3454566656244,12.2075780544265,16.5318208320305,26.5666705536448,5.23484972161426,10.3454566656244,12.2075780544265,16.5318208320305,26.5666705536448,67.9318208320305,1,1.41,3.63593458784282,9.59,10.85,12.2259345878428,10,27.5530347200509,3.13825868001273,27.5530347200509,3.13825868001273,0.5,1.10353564800339,0.551767824001697,1.10353564800339,1.5,1.5,0,0,"2019"
14,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
15,0.47,0.456208620618618,3.59509135469026,3.59509135469026,0.929764796739703,1.79754567734513,1.4297647967397,14.081016507614,25.0793276733152,29.7743030771083,37.3857226671136,51.9322886642393,14.081016507614,25.0793276733152,29.7743030771083,37.3857226671136,51.9322886642393,8.44860990456842,15.0475966039891,17.864581846265,22.4314336002681,31.1593731985435,8.44860990456842,15.0475966039891,17.864581846265,22.4314336002681,31.1593731985435,70.5443753688259,1,1.41,4.1865495065814,9.59,10.85,12.750516261805,10,37.3857226671136,6.93398667562905,37.3857226671136,6.93398667562905,0.5,1.79754567734513,0.929764796739703,1.79754567734513,1.5,1.5,0,0,"2019"
17,0.47,0.773427461885306,4.54172334725054,4.54172334725054,1.27299983050863,2.27086167362527,1.77299983050863,29.3741776513842,46.2702099090468,51.4428608617533,59.0005971989919,72.659100727933,29.3741776513842,46.2702099090468,51.4428608617533,59.0005971989919,72.659100727933,17.6245065908305,27.7621259454281,30.865716517052,35.4003583193951,43.5954604367598,17.6245065908305,27.7621259454281,30.865716517052,35.4003583193951,43.5954604367598,78.138672713906,1,1.41,4.49200861427825,9.59,10.85,12.9664506595736,10,59.0005971989919,12.8121375333907,59.0005971989919,12.8121375333907,0.5,2.27086167362527,1.27299983050863,2.27086167362527,1.5,1.5,0,0,"2019"
18,0.47,0.153451150277818,2.26725575138909,2.26725575138909,0.566813937847272,1.13362787569454,1.06681393784727,7.23914041900697,14.2110250866248,17.3603064722966,23.7794348682583,35.7104978131397,7.23914041900697,14.2110250866248,17.3603064722966,23.7794348682583,35.7104978131397,4.34348425140418,8.52661505197491,10.416183883378,14.267660920955,21.4262986878838,4.34348425140418,8.52661505197491,10.416183883378,14.267660920955,21.4262986878838,62.3971518707748,1,1.41,3.66091113682647,9.59,10.85,12.2509111368265,10,23.7794348682583,3.25110453385454,23.7794348682583,3.25110453385454,0.5,1.13362787569454,0.566813937847272,1.13362787569454,1.5,1.5,0,0,"2019"
19,0.47,0.410149062074204,3.55074531037102,3.55074531037102,0.887686327592754,1.77537265518551,1.38768632759275,13.4276085862986,25.3044718622261,29.0798445174116,37.6305898277826,59.0581984140812,13.4276085862986,25.3044718622261,29.0798445174116,37.6305898277826,59.0581984140812,8.05656515177914,15.1826831173357,17.447906710447,22.5783538966696,35.4349190484487,8.05656515177914,15.1826831173357,17.447906710447,22.5783538966696,35.4349190484487,73.9783538966696,1,1.41,4.19355930380397,9.59,10.85,12.783559303804,10,37.6305898277826,5.65764745694566,37.6305898277826,5.65764745694566,0.5,1.77537265518551,0.887686327592754,1.77537265518551,1.5,1.5,0,0,"2019"
20,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
21,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
23,0.47,1,5,5,1.5,2.5,2,37.3742448315494,59.7484896630988,66.0613672473241,75.0613672473241,80,37.3742448315494,59.7484896630988,66.0613672473241,75.0613672473241,80,22.4245468989296,35.8490937978593,39.6368203483945,45.0368203483945,48,22.4245468989296,35.8490937978593,39.6368203483945,45.0368203483945,48,80,1,1.41,4.59,9.59,10.85,12.97,10,75.0613672473241,18,75.0613672473241,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
24,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
26,0.47,0.1,2,2,0.5,1,1,7.31382887075306,14.6276577415061,17.6276577415061,24.2845721768826,38.2260587891418,7.31382887075306,14.6276577415061,17.6276577415061,24.2845721768826,38.2260587891418,4.38829732245183,8.77659464490367,10.5765946449037,14.5707433061296,22.9356352734851,4.38829732245183,8.77659464490367,10.5765946449037,14.5707433061296,22.9356352734851,64.5984010476357,1,1.41,3.55,9.59,10.85,12.14,10,24.2845721768826,2.75,24.2845721768826,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
27,0.47,0.399154098034811,3.49577049017405,3.49577049017405,0.873942622543513,1.74788524508703,1.37394262254351,11.2351967156092,20.9746229410443,25.4703934312184,32.9661639213924,48.9492458820886,11.2351967156092,20.9746229410443,25.4703934312184,32.9661639213924,48.9492458820886,6.74111802936551,12.5847737646266,15.282236058731,19.7796983528355,29.3695475292532,6.74111802936551,12.5847737646266,15.282236058731,19.7796983528355,29.3695475292532,69.7225081861314,1,1.41,4.17074475342223,9.59,10.85,12.7607447534222,10,32.9661639213924,5.55456966907635,32.9661639213924,5.55456966907635,0.5,1.74788524508703,0.873942622543513,1.74788524508703,1.5,1.5,0,0,"2019"
28,0.47,1,5,5,1.5,2.5,2,36.9312144394301,58.8624288788602,65.3968216591451,74.3968216591451,80,36.9312144394301,58.8624288788602,65.3968216591451,74.3968216591451,80,22.1587286636581,35.3174573273161,39.2380929954871,44.6380929954871,48,22.1587286636581,35.3174573273161,39.2380929954871,44.6380929954871,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74.3968216591451,18,74.3968216591451,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
29,0.47,1,5,5,1.5,2.5,2,37.6945668340493,58.4121390283744,65.1297112226995,73.2824278056749,80,37.6945668340493,58.4121390283744,65.1297112226995,73.2824278056749,80,22.6167401004296,35.0472834170247,39.0778267336197,43.9694566834049,48,22.6167401004296,35.0472834170247,39.0778267336197,43.9694566834049,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.2824278056749,18,73.2824278056749,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
30,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
31,0.47,0.406985353755324,3.27226046224132,3.27226046224132,0.861842833316213,1.63613023112066,1.36184283331621,14.0540961660011,24.7346014174786,28.8431627008704,36.033573573687,47.7250709759545,14.0540961660011,24.7346014174786,28.8431627008704,36.033573573687,47.7250709759545,8.43245769960069,14.8407608504871,17.3058976205223,21.6201441442122,28.6350425855727,8.43245769960069,14.8407608504871,17.3058976205223,21.6201441442122,28.6350425855727,67.538752545833,1,1.41,4.04209036327032,9.59,10.85,12.5953170803554,10,36.033573573687,6.82093050030399,36.033573573687,6.82093050030399,0.5,1.63613023112066,0.861842833316213,1.63613023112066,1.5,1.5,0,0,"2019"
33,0.47,0.796360924523633,4.41141249142563,4.41141249142563,1.2812518113885,2.20570624571282,1.7812518113885,29.0729452504386,46.816095167396,52.6617395094676,61.0199523021409,71.6913517203769,29.0729452504386,46.816095167396,52.6617395094676,61.0199523021409,71.6913517203769,17.4437671502632,28.0896571004376,31.5970437056806,36.6119713812846,43.0148110322262,17.4437671502632,28.0896571004376,31.5970437056806,36.6119713812846,43.0148110322262,77.2708015015129,1,1.41,4.40444925934533,9.59,10.85,12.8445943609784,10,61.0199523021409,14.1397479299085,61.0199523021409,14.1397479299085,0.5,2.20570624571282,1.2812518113885,2.20570624571282,1.5,1.5,0,0,"2019"
34,0.47,0.257169866290621,2.78584933145311,2.78584933145311,0.696462332863276,1.39292466572655,1.19646233286328,8.8110063253982,16.8361633193433,20.5917458181402,27.4078619822495,40.7025934713427,8.8110063253982,16.8361633193433,20.5917458181402,27.4078619822495,40.7025934713427,5.28660379523892,10.101697991606,12.3550474908841,16.4447171893497,24.4215560828057,5.28660379523892,10.101697991606,12.3550474908841,16.4447171893497,24.4215560828057,65.1988211524137,1,1.41,3.87612747255304,9.59,10.85,12.466127472553,10,27.4078619822495,4.22346749647457,27.4078619822495,4.22346749647457,0.5,1.39292466572655,0.696462332863276,1.39292466572655,1.5,1.5,0,0,"2019"
35,0.47,0.723093348799656,4.44618669759931,4.44618669759931,1.22309334879966,2.22309334879966,1.72309334879966,25.032701155994,40.9190269004612,45.9298908650238,53.9468024803178,70.3095531760412,25.032701155994,40.9190269004612,45.9298908650238,53.9468024803178,70.3095531760412,15.0196206935964,24.5514161402767,27.5579345190143,32.3680814881907,42.1857319056247,15.0196206935964,24.5514161402767,27.5579345190143,32.3680814881907,42.1857319056247,77.3107845129414,1,1.41,4.47369920649586,9.59,10.85,12.97,10,53.9468024803178,11.6311470223921,53.9468024803178,11.6311470223921,0.5,2.22309334879966,1.22309334879966,2.22309334879966,1.5,1.5,0,0,"2019"
37,0.47,0.996900173146623,4.99380034629325,4.99380034629325,1.49690017314662,2.49690017314662,1.99690017314662,37.2670203642536,58.8717087873034,65.3439359495708,73.9949843543747,79.7952849529246,37.2670203642536,58.8717087873034,65.3439359495708,73.9949843543747,79.7952849529246,22.3602122185522,35.323025272382,39.2063615697425,44.3969906126248,47.8771709717547,22.3602122185522,35.323025272382,39.2063615697425,44.3969906126248,47.8771709717547,79.9281888786775,1,1.41,4.58869807272158,9.59,10.85,12.97,10,73.9949843543747,17.9287039823723,73.9949843543747,17.9287039823723,0.5,2.49690017314662,1.49690017314662,2.49690017314662,1.5,1.5,0,0,"2019"
38,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
39,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
40,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
41,0.47,0.392298052060723,3.46149026030361,3.46149026030361,0.865372565075903,1.73074513015181,1.3653725650759,13.1152159110626,24.7689415618217,28.4996866919735,36.9611769522771,58.0763928633398,13.1152159110626,24.7689415618217,28.4996866919735,36.9611769522771,58.0763928633398,7.86912954663759,14.861364937093,17.0998120151841,22.1767061713663,34.8458357180039,7.86912954663759,14.861364937093,17.0998120151841,22.1767061713663,34.8458357180039,73.5767061713663,1,1.41,4.156518458026,9.59,10.85,12.746518458026,10,36.9611769522771,5.49029423806927,36.9611769522771,5.49029423806927,0.5,1.73074513015181,0.865372565075903,1.73074513015181,1.5,1.5,0,0,"2019"
42,0.47,1,5,5,1.5,2.5,2,41.2062193313713,61.3385161094761,67.4708128875809,73.8677032218952,80,41.2062193313713,61.3385161094761,67.4708128875809,73.8677032218952,80,24.7237315988228,36.8031096656857,40.4824877325485,44.3206219331371,48,24.7237315988228,36.8031096656857,40.4824877325485,44.3206219331371,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.8677032218952,18,73.8677032218952,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
43,0.47,1,5,5,1.5,2.5,2,25.2590989336998,43.3297622792543,50.3297622792543,59.3297622792543,73.1648811396272,25.2590989336998,43.3297622792543,50.3297622792543,59.3297622792543,73.1648811396272,15.1554593602199,25.9978573675526,30.1978573675526,35.5978573675526,43.8989286837763,15.1554593602199,25.9978573675526,30.1978573675526,35.5978573675526,43.8989286837763,76.0942177940727,1,1.41,4.59,9.59,10.85,12.97,10,59.3297622792543,18,59.3297622792543,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
44,0.47,1,5,5,1.5,2.5,2,36.5090298014811,58.0180596029622,64.7635447022216,73.7635447022216,80,36.5090298014811,58.0180596029622,64.7635447022216,73.7635447022216,80,21.9054178808887,34.8108357617773,38.858126821333,44.258126821333,48,21.9054178808887,34.8108357617773,38.858126821333,44.258126821333,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73.7635447022216,18,73.7635447022216,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
45,0.47,1,5,5,1.5,2.5,2,35.6971662999813,56.5203345067078,63.2836972947211,71.9621743602051,79.2333056736279,35.6971662999813,56.5203345067078,63.2836972947211,71.9621743602051,79.2333056736279,21.4182997799888,33.9122007040247,37.9702183768327,43.1773046161231,47.5399834041767,21.4182997799888,33.9122007040247,37.9702183768327,43.1773046161231,47.5399834041767,79.5618889563588,1,1.41,4.59,9.59,10.85,12.97,10,71.9621743602051,18,71.9621743602051,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
46,0.47,0.100037025012218,2.00018512506109,2.00018512506109,0.500046281265272,1.00009256253054,1.00004628126527,4.87340832949519,9.74663153392929,11.3676758007477,16.8042411216995,25.144262525259,4.87340832949519,9.74663153392929,11.3676758007477,16.8042411216995,25.144262525259,2.92404499769711,5.84797892035757,6.82060548044861,10.0825446730197,15.0865575151554,2.92404499769711,5.84797892035757,6.82060548044861,10.0825446730197,15.0865575151554,53.6394418373749,1,1.41,3.55007682690035,9.59,10.85,12.1400768269004,10,16.8042411216995,2.75034710948954,16.8042411216995,2.75034710948954,0.5,1.00009256253054,0.500046281265272,1.00009256253054,1.5,1.5,0,0,"2019"
47,0.47,1,5,5,1.5,2.5,2,42,62,68,74,80,42,62,68,74,80,25.2,37.2,40.8,44.4,48,25.2,37.2,40.8,44.4,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74,18,74,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
48,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
49,0.47,1,5,5,1.5,2.5,2,36.3892711446355,57.2854517157421,64.2058025036134,72.9668548672271,79.9436028275492,36.3892711446355,57.2854517157421,64.2058025036134,72.9668548672271,79.9436028275492,21.8335626867813,34.3712710294453,38.523481502168,43.7801129203362,47.9661616965295,21.8335626867813,34.3712710294453,38.523481502168,43.7801129203362,47.9661616965295,79.9677730443138,1,1.41,4.59,9.59,10.85,12.97,10,72.9668548672271,18,72.9668548672271,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
50,0.47,0.956049717113256,4.91209943422651,4.91209943422651,1.45604971711326,2.45604971711326,1.95604971711326,39.2168200584778,58.6145064544204,64.4860324924196,70.8917156983788,78.5134717168493,39.2168200584778,58.6145064544204,64.4860324924196,70.8917156983788,78.5134717168493,23.5300920350867,35.1687038726522,38.6916194954518,42.5350294190273,47.1080830301096,23.5300920350867,35.1687038726522,38.6916194954518,42.5350294190273,47.1080830301096,79.6026153193204,1,1.41,4.57154088118757,9.59,10.85,12.97,10,70.8917156983788,16.9891434936049,70.8917156983788,16.9891434936049,0.5,2.45604971711326,1.45604971711326,2.45604971711326,1.5,1.5,0,0,"2019"
51,0.47,0.262603074437053,2.8111142299771,2.8111142299771,0.703095414528969,1.40555711498855,1.20309541452897,10.3074464089786,19.7812260998053,23.2618786812987,30.7886144885155,48.003715496375,10.3074464089786,19.7812260998053,23.2618786812987,30.7886144885155,48.003715496375,6.18446784538717,11.8687356598832,13.9571272087792,18.4731686931093,28.802229297825,6.18446784538717,11.8687356598832,13.9571272087792,18.4731686931093,28.802229297825,68.990309416835,1,1.41,3.88635258267205,9.59,10.85,12.4760864227629,10,30.7886144885155,4.28303817704281,30.7886144885155,4.28303817704281,0.5,1.40555711498855,0.703095414528969,1.40555711498855,1.5,1.5,0,0,"2019"
52,0.47,0.1,2,2,0.5,1,1,5.65654308658575,11.3130861731715,13.1413577164644,18.9696292597573,29.1109869762216,5.65654308658575,11.3130861731715,13.1413577164644,18.9696292597573,29.1109869762216,3.39392585195145,6.7878517039029,7.88481462987863,11.3817775558544,17.466592185733,3.39392585195145,6.7878517039029,7.88481462987863,11.3817775558544,17.466592185733,56.4544438896359,1,1.41,3.55,9.59,10.85,12.14,10,18.9696292597573,2.75,18.9696292597573,2.75,0.5,1,0.5,1,1.5,1.5,0,0,"2019"
54,0.47,1,5,5,1.5,2.5,2,38,61,67,76,80,38,61,67,76,80,22.8,36.6,40.2,45.6,48,22.8,36.6,40.2,45.6,48,80,1,1.41,4.59,9.59,10.85,12.97,10,76,18,76,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
56,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
57,0.47,0.957451603257736,4.91490320651547,4.91490320651547,1.45745160325774,2.45745160325774,1.95745160325774,34.2080140025616,55.3984016028917,61.52386761109,70.4274318400424,77.1478529654395,34.2080140025616,55.3984016028917,61.52386761109,70.4274318400424,77.1478529654395,20.524808401537,33.239040961735,36.914320566654,42.2564591040255,46.2887117792637,20.524808401537,33.239040961735,36.914320566654,42.2564591040255,46.2887117792637,78.9701680920578,1,1.41,4.57212967336825,9.59,10.85,12.97,10,70.4274318400424,17.0213868749279,70.4274318400424,17.0213868749279,0.5,2.45745160325774,1.45745160325774,2.45745160325774,1.5,1.5,0,0,"2019"
58,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
59,0.47,1,5,5,1.5,2.5,2,36,57,64,73,80,36,57,64,73,80,21.6,34.2,38.4,43.8,48,21.6,34.2,38.4,43.8,48,80,1,1.41,4.59,9.59,10.85,12.97,10,73,18,73,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
60,0.47,1,5,5,1.5,2.5,2,36.9648369472662,58.9296738945325,65.4472554208994,74.4472554208993,80,36.9648369472662,58.9296738945325,65.4472554208994,74.4472554208993,80,22.1789021683597,35.3578043367195,39.2683532525396,44.6683532525396,48,22.1789021683597,35.3578043367195,39.2683532525396,44.6683532525396,48,80,1,1.41,4.59,9.59,10.85,12.97,10,74.4472554208993,18,74.4472554208993,18,0.5,2.5,1.5,2.5,1.5,1.5,0,0,"2019"
